fps,id,x,y
99,26,860,328
99,34,314,634
99,35,335,628
99,42,743,615
99,44,367,808
99,46,956,220
99,51,713,810
100,1,777,645
100,2,725,677
100,7,431,217
100,9,349,84
100,10,275,623
100,14,343,21
100,15,700,611
100,16,369,37
100,17,815,597
100,18,695,691
100,19,717,621
100,25,745,656
100,26,860,328
100,34,314,634
100,35,338,631
100,42,743,615
100,44,366,809
100,46,954,219
100,51,713,809
101,1,778,644
101,2,725,677
101,7,431,219
101,9,349,84
101,10,275,623
101,14,343,21
101,15,700,611
101,16,369,37
101,17,816,596
101,18,695,691
101,19,717,621
101,25,745,657
101,26,860,328
101,34,315,633
101,35,339,633
101,42,743,615
101,44,367,810
101,46,953,219
101,51,713,809
102,1,778,643
102,2,725,677
102,7,430,219
102,9,349,84
102,10,275,623
102,14,342,21
102,15,700,611
102,16,369,37
102,17,816,596
102,18,695,691
102,19,718,621
102,25,745,657
102,26,860,328
102,34,315,633
102,35,340,634
102,42,743,615
102,44,367,811
102,46,952,219
102,47,646,674
102,51,713,809
103,1,779,642
103,2,725,677
103,7,430,220
103,9,349,84
103,10,275,623
103,14,342,20
103,15,700,611
103,16,369,38
103,17,816,596
103,18,695,692
103,19,717,621
103,25,745,657
103,34,315,633
103,35,341,635
103,42,742,616
103,44,367,811
103,46,950,220
103,47,647,672
103,51,713,807
104,1,779,641
104,2,725,677
104,7,430,221
104,9,348,85
104,10,276,623
104,14,342,20
104,15,699,611
104,16,369,38
104,17,817,594
104,18,695,692
104,19,717,621
104,25,745,657
104,34,315,634
104,35,342,636
104,42,742,616
104,44,368,810
104,46,948,219
104,47,648,672
104,51,714,807
105,1,779,641
105,2,725,678
105,7,429,222
105,9,348,85
105,10,276,623
105,14,342,20
105,15,699,611
105,16,369,37
105,17,817,594
105,18,694,691
105,19,717,621
105,25,746,657
105,34,315,634
105,35,343,638
105,42,742,616
105,44,367,810
105,46,946,220
105,47,649,671
105,51,714,806
106,1,780,641
106,2,725,678
106,7,428,223
106,9,348,85
106,10,276,624
106,14,343,19
106,15,699,611
106,16,369,37
106,17,817,593
106,18,694,692
106,19,718,621
106,25,746,657
106,34,315,633
106,42,742,616
106,44,367,810
106,46,943,220
106,47,650,671
106,51,714,805
107,1,780,640
107,2,725,678
107,7,428,225
107,9,348,85
107,10,276,624
107,14,343,20
107,15,699,611
107,16,369,38
107,17,818,593
107,18,694,692
107,19,718,621
107,25,746,657
107,34,315,633
107,42,742,616
107,44,367,810
107,46,941,221
107,47,650,672
107,51,715,805
108,1,781,639
108,2,725,678
108,7,427,226
108,9,348,85
108,10,275,624
108,14,343,20
108,15,699,611
108,16,369,37
108,17,817,592
108,18,694,692
108,19,718,621
108,25,746,657
108,34,315,633
108,42,742,616
108,44,367,809
108,46,939,221
108,47,651,671
108,51,715,804
109,1,781,638
109,2,725,678
109,7,426,227
109,9,348,86
109,10,276,623
109,14,344,20
109,15,700,612
109,16,369,37
109,17,817,591
109,18,694,692
109,19,718,621
109,25,746,657
109,34,315,633
109,42,742,616
109,44,368,809
109,46,938,221
109,47,651,672
109,51,715,803
110,1,781,637
110,2,725,678
110,7,426,228
110,9,348,85
110,10,276,623
110,14,344,20
110,15,700,611
110,16,369,37
110,17,817,591
110,18,694,691
110,19,718,621
110,25,745,658
110,34,316,634
110,42,742,616
110,44,368,809
110,46,936,221
110,47,652,672
110,51,715,803
110,56,468,412
111,1,782,637
111,2,725,678
111,7,425,229
111,9,348,86
111,10,276,623
111,14,344,20
111,15,700,611
111,16,369,38
111,17,817,591
111,18,694,691
111,19,718,621
111,25,745,658
111,34,315,633
111,42,742,616
111,44,368,808
111,46,934,222
111,47,653,671
111,51,716,802
111,56,469,410
112,1,782,636
112,2,725,678
112,7,425,230
112,9,348,86
112,10,276,623
112,14,343,20
112,15,700,612
112,16,369,38
112,17,818,590
112,18,694,691
112,19,718,621
112,25,745,658
112,34,315,634
112,42,742,616
112,44,368,808
112,46,934,222
112,47,654,671
112,56,471,408
113,1,782,635
113,2,725,677
113,7,424,231
113,9,348,86
113,10,276,623
113,14,343,21
113,15,700,612
113,16,369,38
113,17,818,589
113,18,694,691
113,19,718,621
113,25,745,658
113,34,315,634
113,42,742,616
113,44,368,808
113,46,932,222
113,47,655,670
113,51,716,799
113,56,473,407
114,1,783,634
114,2,725,677
114,7,423,232
114,9,349,86
114,10,276,623
114,14,343,21
114,15,700,611
114,16,369,38
114,17,818,588
114,18,694,691
114,19,718,621
114,25,745,657
114,34,315,634
114,42,742,616
114,44,368,809
114,46,931,223
114,47,656,669
114,51,716,798
114,56,475,405
115,1,783,633
115,2,725,677
115,7,423,233
115,9,348,87
115,10,276,623
115,14,343,21
115,15,699,611
115,16,368,37
115,17,818,587
115,18,694,691
115,19,718,621
115,25,745,657
115,26,860,328
115,34,315,634
115,42,742,616
115,44,368,809
115,46,930,223
115,47,658,669
115,56,478,403
116,1,783,632
116,2,724,677
116,7,422,234
116,9,348,87
116,10,276,623
116,14,343,21
116,15,699,611
116,16,368,37
116,17,818,586
116,18,694,691
116,19,718,621
116,25,745,657
116,26,860,329
116,34,315,634
116,42,742,616
116,44,368,809
116,46,928,224
116,47,658,669
116,56,479,402
117,1,784,632
117,2,724,677
117,7,421,235
117,9,348,87
117,10,277,623
117,14,343,21
117,15,699,611
117,16,368,37
117,18,694,691
117,19,718,621
117,25,745,657
117,26,860,329
117,34,315,634
117,42,742,616
117,44,368,809
117,46,925,225
117,47,659,669
117,51,715,795
118,1,784,631
118,2,724,677
118,7,421,236
118,9,348,87
118,10,277,623
118,14,342,21
118,15,699,611
118,16,368,37
118,18,694,691
118,19,719,621
118,25,744,657
118,26,860,329
118,34,315,634
118,42,742,616
118,44,368,809
118,46,924,225
118,47,660,669
118,51,715,794
119,1,783,630
119,2,724,678
119,7,420,237
119,9,348,87
119,10,277,623
119,14,342,21
119,15,699,611
119,16,368,37
119,18,694,692
119,19,719,621
119,25,744,658
119,26,860,329
119,34,315,634
119,42,742,616
119,44,367,809
119,46,923,225
119,47,660,669
120,1,783,629
120,2,724,678
120,7,419,239
120,9,348,88
120,10,277,623
120,14,342,21
120,15,699,611
120,16,368,37
120,18,694,692
120,19,719,621
120,25,744,658
120,26,860,330
120,34,314,634
120,42,742,616
120,44,367,808
120,46,921,226
120,47,661,668
121,1,784,629
121,2,724,678
121,7,418,240
121,9,348,88
121,10,276,623
121,14,342,21
121,15,699,611
121,16,368,37
121,18,694,692
121,19,718,621
121,25,744,657
121,26,860,330
121,34,315,634
121,42,743,616
121,44,368,807
121,46,920,227
121,47,661,668
121,58,355,668
121,59,788,135
121,60,488,394
122,1,784,627
122,2,724,678
122,7,417,241
122,9,348,88
122,10,276,623
122,14,342,21
122,15,699,611
122,16,367,37
122,18,694,692
122,19,718,621
122,25,744,657
122,26,860,330
122,34,315,634
122,42,742,616
122,44,368,807
122,46,919,227
122,47,662,668
122,58,356,668
122,59,787,134
122,60,490,393
123,1,784,626
123,2,724,678
123,7,417,243
123,9,348,88
123,10,276,623
123,14,342,22
123,15,700,611
123,16,367,37
123,18,694,692
123,19,719,621
123,25,744,657
123,26,859,331
123,34,314,634
123,42,742,616
123,46,918,228
123,47,662,668
123,51,715,787
123,58,356,669
123,59,786,133
123,60,491,391
124,1,784,625
124,2,724,678
124,7,416,245
124,9,348,88
124,10,276,623
124,14,342,22
124,15,700,611
124,18,694,692
124,19,719,621
124,25,744,657
124,26,859,331
124,34,314,634
124,42,742,616
124,46,916,228
124,47,662,667
124,51,716,785
124,58,357,671
124,59,785,132
124,60,494,390
125,1,784,624
125,2,724,678
125,7,416,246
125,9,348,88
125,10,276,623
125,14,342,22
125,15,699,610
125,16,367,37
125,18,694,692
125,19,718,621
125,25,744,657
125,26,860,332
125,34,314,634
125,42,742,616
125,46,914,229
125,47,663,667
125,51,717,784
125,58,358,673
125,59,785,131
125,60,495,388
125,61,732,765
126,1,785,623
126,2,724,677
126,7,414,247
126,9,348,88
126,10,276,623
126,14,342,22
126,15,700,610
126,16,367,37
126,18,695,692
126,19,718,621
126,25,744,657
126,26,860,333
126,34,314,634
126,42,743,616
126,46,912,230
126,47,665,665
126,51,716,783
126,58,358,675
126,59,784,130
126,60,497,386
126,61,731,763
127,1,785,622
127,2,724,677
127,7,414,249
127,9,348,88
127,10,276,623
127,14,341,22
127,15,700,611
127,16,367,37
127,18,695,692
127,19,718,621
127,25,744,657
127,26,860,334
127,34,314,634
127,42,743,616
127,46,911,232
127,47,666,664
127,51,716,783
127,58,358,677
127,59,784,129
127,60,499,384
127,61,731,763
128,1,785,621
128,2,724,678
128,7,413,250
128,9,347,88
128,10,276,623
128,14,341,22
128,15,699,611
128,17,819,580
128,18,695,692
128,19,718,621
128,25,744,657
128,26,861,334
128,34,314,635
128,42,743,617
128,46,909,232
128,51,716,782
128,58,359,680
128,59,782,127
128,60,501,383
128,61,731,763
129,1,785,620
129,2,725,677
129,7,413,252
129,9,348,89
129,10,276,623
129,14,341,22
129,15,699,611
129,16,367,37
129,17,819,579
129,18,695,692
129,19,718,621
129,25,745,658
129,26,861,335
129,34,314,634
129,42,743,616
129,46,907,234
129,51,717,781
129,58,360,681
129,59,781,126
129,61,732,761
129,62,838,611
130,1,786,620
130,2,725,677
130,7,412,254
130,9,348,90
130,10,276,623
130,14,341,22
130,15,700,611
130,16,367,36
130,17,819,578
130,18,695,692
130,19,718,621
130,25,745,658
130,26,861,336
130,34,315,634
130,42,743,617
130,46,906,234
130,51,717,780
130,58,361,682
130,59,781,124
130,61,733,759
130,62,839,611
131,1,786,619
131,2,725,677
131,7,411,255
131,9,348,90
131,10,276,624
131,14,341,22
131,15,700,611
131,16,367,36
131,17,819,578
131,18,695,692
131,19,718,621
131,25,746,658
131,26,861,337
131,34,315,634
131,42,743,617
131,46,904,235
131,51,718,778
131,58,362,683
131,59,780,123
131,61,733,759
132,1,786,618
132,2,725,677
132,7,410,256
132,9,348,91
132,10,276,624
132,14,341,22
132,15,700,611
132,16,367,37
132,17,820,577
132,18,695,692
132,19,718,622
132,25,746,658
132,26,862,337
132,34,315,634
132,42,743,616
132,51,717,776
132,58,362,684
132,59,779,123
132,61,733,758
133,1,786,617
133,2,725,677
133,7,409,259
133,9,347,91
133,10,277,623
133,14,342,22
133,15,700,611
133,16,367,37
133,18,695,692
133,19,718,621
133,25,746,659
133,26,862,340
133,34,315,634
133,42,743,616
133,46,901,237
133,51,717,775
133,58,363,688
133,59,778,121
133,61,733,757
134,1,786,616
134,2,725,677
134,7,408,260
134,9,347,93
134,10,277,623
134,14,342,22
134,15,700,611
134,16,367,37
134,17,820,577
134,18,695,692
134,19,718,622
134,25,746,659
134,26,863,340
134,34,315,634
134,42,743,616
134,46,899,238
134,58,364,690
134,59,777,120
135,1,786,615
135,2,724,677
135,7,408,262
135,9,347,93
135,10,278,623
135,14,342,22
135,15,699,611
135,16,367,37
135,17,820,576
135,18,695,691
135,19,717,622
135,25,746,659
135,26,863,342
135,34,315,634
135,42,743,616
135,46,896,239
135,58,365,691
135,59,776,119
136,1,786,614
136,2,724,678
136,7,407,264
136,9,347,94
136,10,278,623
136,14,341,22
136,15,699,611
136,16,367,37
136,17,820,576
136,18,695,691
136,19,717,622
136,25,745,659
136,26,864,343
136,34,315,634
136,42,742,616
136,46,894,240
136,51,716,768
136,58,366,693
136,59,776,117
137,1,786,613
137,2,725,678
137,7,407,266
137,9,347,95
137,10,279,623
137,14,341,23
137,15,700,611
137,16,367,38
137,17,820,575
137,18,695,691
137,19,717,622
137,25,746,658
137,26,865,345
137,34,315,635
137,42,743,617
137,46,891,241
137,51,716,766
137,58,366,694
137,59,775,116
137,61,734,753
138,1,786,612
138,2,725,677
138,7,406,268
138,9,347,95
138,10,279,623
138,14,342,23
138,15,700,611
138,16,367,38
138,17,820,574
138,18,695,691
138,19,717,622
138,25,746,658
138,26,865,346
138,34,315,635
138,42,743,616
138,46,889,243
138,51,716,765
138,58,367,695
138,59,775,115
138,61,734,752
139,1,786,611
139,2,725,677
139,7,405,269
139,9,347,96
139,10,279,622
139,14,341,23
139,15,700,612
139,16,367,38
139,17,820,573
139,18,695,691
139,19,717,622
139,25,746,658
139,26,865,347
139,34,316,635
139,42,743,617
139,46,887,245
139,51,716,764
139,58,367,697
139,59,774,114
139,61,734,750
140,1,786,610
140,2,725,677
140,7,404,271
140,9,347,97
140,10,280,622
140,14,341,23
140,15,700,612
140,16,367,38
140,17,820,572
140,18,695,691
140,19,718,622
140,25,746,657
140,26,865,349
140,34,315,635
140,42,743,617
140,46,885,246
140,51,716,763
140,58,369,699
140,59,774,112
140,61,734,748
141,1,786,609
141,2,725,677
141,7,404,273
141,9,348,98
141,10,280,622
141,14,341,23
141,15,700,612
141,18,695,691
141,19,718,622
141,25,746,657
141,26,866,350
141,34,315,635
141,42,743,617
141,46,883,247
141,51,717,762
141,58,369,700
141,59,772,110
141,61,734,747
142,1,786,608
142,2,725,677
142,7,403,274
142,9,348,99
142,10,281,622
142,14,341,23
142,15,700,611
142,18,695,691
142,19,718,622
142,25,746,657
142,26,866,351
142,34,315,635
142,42,743,617
142,46,881,248
142,51,717,760
142,58,369,702
142,59,772,109
142,61,734,747
143,1,787,607
143,2,725,678
143,7,403,276
143,9,348,99
143,10,281,622
143,14,342,23
143,15,700,611
143,18,695,692
143,19,718,622
143,25,747,657
143,26,866,352
143,34,315,635
143,42,743,617
143,46,878,248
143,51,717,759
143,58,370,703
143,59,771,107
143,60,525,360
143,61,734,746
144,1,787,606
144,2,725,678
144,7,402,278
144,9,349,100
144,10,281,621
144,14,341,23
144,15,700,611
144,18,695,692
144,19,718,622
144,25,747,658
144,26,867,353
144,34,315,635
144,42,743,616
144,46,876,249
144,51,718,757
144,58,371,705
144,59,771,106
144,60,527,358
144,61,734,745
145,1,787,606
145,2,725,678
145,7,402,279
145,9,349,101
145,10,283,621
145,14,342,23
145,15,700,611
145,18,695,692
145,19,718,622
145,25,747,658
145,26,868,355
145,34,315,636
145,42,743,617
145,46,874,251
145,51,718,755
145,59,771,104
145,60,529,356
145,61,734,745
146,1,787,604
146,2,725,678
146,7,401,282
146,9,349,101
146,10,283,621
146,14,342,23
146,15,701,611
146,18,695,693
146,19,718,622
146,25,747,658
146,26,868,357
146,34,315,636
146,42,743,616
146,46,872,252
146,51,718,755
146,59,770,101
146,60,531,354
146,61,735,744
147,1,787,602
147,2,725,678
147,7,400,284
147,9,349,102
147,10,283,621
147,14,342,23
147,15,700,611
147,18,696,693
147,19,717,622
147,25,747,657
147,26,869,359
147,34,316,636
147,42,743,616
147,46,869,253
147,51,718,752
147,59,770,99
147,60,532,351
147,61,734,743
147,65,176,619
148,1,787,601
148,2,725,678
148,7,400,286
148,9,349,103
148,10,284,621
148,14,342,23
148,15,700,611
148,18,695,693
148,19,717,623
148,25,747,657
148,26,870,360
148,34,316,637
148,42,743,616
148,46,867,254
148,51,718,751
148,59,770,96
148,60,534,350
148,61,734,742
148,65,176,619
148,67,887,214
149,1,787,600
149,2,725,678
149,7,400,288
149,9,349,103
149,10,284,621
149,14,342,23
149,15,701,612
149,18,695,693
149,19,718,623
149,25,747,656
149,26,870,361
149,34,316,636
149,42,743,616
149,46,865,255
149,51,718,749
149,59,770,94
149,60,535,349
149,65,176,619
149,67,888,214
150,1,787,598
150,2,725,678
150,7,399,291
150,9,350,104
150,10,284,621
150,14,342,23
150,15,700,612
150,18,695,693
150,19,718,623
150,25,747,656
150,26,871,363
150,34,316,636
150,42,743,616
150,46,863,257
150,51,719,748
150,59,769,92
150,60,537,347
150,61,736,739
150,65,176,619
150,67,888,215
151,1,787,597
151,2,725,678
151,7,397,293
151,9,350,105
151,10,284,621
151,14,342,23
151,15,701,612
151,18,695,693
151,19,718,622
151,25,747,655
151,26,871,364
151,34,316,636
151,42,743,616
151,46,860,259
151,51,719,746
151,59,768,90
151,60,538,347
151,61,736,739
151,65,177,619
151,67,888,215
152,1,787,596
152,2,725,678
152,7,397,295
152,9,350,106
152,10,285,621
152,14,342,23
152,15,701,612
152,18,696,692
152,19,718,622
152,25,747,654
152,26,873,366
152,34,316,636
152,42,742,616
152,46,857,260
152,51,719,745
152,59,768,88
152,60,540,346
152,61,736,738
152,65,177,618
152,67,888,214
153,1,787,595
153,2,724,678
153,7,396,297
153,9,350,107
153,10,285,621
153,14,342,23
153,15,701,612
153,16,367,39
153,18,696,692
153,19,719,622
153,25,747,653
153,26,874,369
153,34,316,637
153,42,742,617
153,46,855,262
153,51,719,744
153,59,767,86
153,60,541,344
153,61,736,737
153,65,177,618
153,67,888,214
154,1,787,593
154,2,725,678
154,7,395,299
154,9,350,107
154,10,285,620
154,14,342,23
154,15,701,611
154,16,367,39
154,18,696,692
154,19,719,622
154,25,747,653
154,26,875,369
154,34,317,637
154,42,742,617
154,46,854,263
154,51,719,742
154,59,767,85
154,60,543,343
154,61,736,735
154,65,177,619
155,1,787,592
155,2,725,678
155,7,394,301
155,9,350,109
155,10,285,620
155,14,342,23
155,15,701,611
155,18,696,692
155,19,719,622
155,25,747,653
155,26,876,371
155,34,317,637
155,42,742,616
155,46,850,265
155,51,719,741
155,59,768,84
155,60,544,341
155,61,736,734
155,65,177,619
156,1,787,591
156,2,725,678
156,7,394,303
156,9,350,109
156,10,285,620
156,14,342,22
156,15,701,611
156,18,696,692
156,19,719,622
156,25,747,653
156,26,877,373
156,34,317,637
156,42,742,617
156,46,849,266
156,51,719,741
156,58,375,723
156,59,767,82
156,60,546,340
156,65,177,619
156,70,198,181
157,1,787,589
157,2,724,678
157,7,393,305
157,9,350,111
157,10,286,620
157,14,342,22
157,15,700,611
157,18,696,691
157,19,719,622
157,25,747,652
157,26,877,375
157,34,317,637
157,42,742,616
157,46,846,267
157,51,719,739
157,58,375,723
157,59,767,80
157,60,548,338
157,70,197,181
157,71,408,780
158,1,787,588
158,2,724,678
158,7,394,306
158,9,350,112
158,10,286,620
158,14,342,23
158,15,701,611
158,18,696,692
158,19,719,622
158,25,748,652
158,26,879,378
158,34,317,637
158,42,742,616
158,46,845,268
158,51,719,737
158,58,375,725
158,59,766,80
158,60,550,336
158,70,197,181
158,71,407,781
159,1,787,585
159,2,724,678
159,7,393,308
159,9,350,112
159,10,286,620
159,14,342,23
159,15,701,611
159,17,823,557
159,18,696,692
159,19,719,622
159,25,748,652
159,26,880,380
159,34,317,637
159,42,742,616
159,46,842,270
159,51,719,737
159,58,375,726
159,59,766,77
159,60,552,334
159,70,197,181
159,71,407,783
160,1,787,584
160,2,724,678
160,7,393,310
160,9,350,114
160,10,286,620
160,14,342,23
160,15,701,611
160,17,824,555
160,18,696,692
160,19,720,621
160,25,748,651
160,26,881,381
160,42,742,616
160,46,839,271
160,51,719,735
160,58,376,729
160,59,765,75
160,60,554,332
160,70,196,181
160,71,407,784
161,1,786,582
161,2,724,678
161,7,393,311
161,9,350,115
161,10,286,620
161,14,342,23
161,15,701,611
161,17,823,553
161,18,696,692
161,19,720,621
161,25,747,651
161,26,882,383
161,42,743,616
161,46,837,272
161,51,719,734
161,58,376,730
161,59,765,74
161,60,556,329
161,70,196,181
161,71,408,787
162,1,786,580
162,7,392,313
162,9,351,117
162,10,287,621
162,14,342,23
162,15,701,611
162,17,823,553
162,18,696,691
162,19,719,621
162,25,748,650
162,26,884,385
162,34,318,637
162,42,743,616
162,46,834,274
162,51,719,732
162,58,377,732
162,59,765,73
162,60,558,328
162,70,195,181
162,71,408,788
163,1,786,579
163,7,392,315
163,9,350,117
163,10,287,621
163,14,342,23
163,15,701,610
163,17,823,552
163,18,696,691
163,19,719,622
163,25,748,650
163,26,886,387
163,34,318,637
163,42,743,616
163,46,831,276
163,51,720,731
163,58,378,733
163,59,765,71
163,60,560,326
163,70,195,181
163,71,410,791
164,1,786,578
164,7,392,317
164,9,350,118
164,10,287,621
164,14,341,23
164,15,701,610
164,16,367,39
164,17,824,550
164,18,696,692
164,19,720,622
164,25,749,649
164,26,887,388
164,42,743,616
164,46,829,277
164,51,719,729
164,58,379,735
164,59,764,69
164,60,562,325
164,70,195,181
164,71,410,794
165,1,786,578
165,7,392,319
165,9,351,119
165,10,287,621
165,14,342,23
165,15,701,610
165,16,367,39
165,17,824,549
165,18,696,691
165,19,720,621
165,25,749,648
165,26,888,391
165,42,742,616
165,46,826,279
165,51,719,728
165,58,380,737
165,59,764,68
165,60,563,323
165,70,195,182
165,71,410,796
165,74,696,655
166,1,785,576
166,7,392,321
166,9,350,120
166,10,286,621
166,14,342,23
166,15,701,610
166,16,367,39
166,17,824,547
166,18,696,692
166,19,720,621
166,25,749,648
166,26,890,392
166,42,742,616
166,46,824,281
166,51,719,728
166,58,381,738
166,59,764,67
166,60,564,322
166,70,195,182
166,71,410,799
166,74,697,655
167,1,786,575
167,7,392,322
167,9,351,122
167,10,286,621
167,14,342,23
167,15,701,610
167,16,367,39
167,17,825,546
167,18,696,692
167,19,720,621
167,25,750,646
167,26,891,394
167,42,742,615
167,46,821,282
167,51,719,727
167,58,382,740
167,59,763,66
167,60,566,320
167,70,195,183
167,71,411,800
168,1,785,574
168,7,391,324
168,9,351,123
168,14,342,22
168,15,701,611
168,16,367,39
168,17,824,545
168,18,696,692
168,19,720,621
168,25,750,646
168,42,742,615
168,46,818,283
168,51,719,726
168,58,382,741
168,59,763,64
168,60,568,318
168,70,195,183
168,71,411,800
169,1,785,573
169,2,726,677
169,7,391,326
169,9,352,124
169,10,288,621
169,14,342,23
169,15,701,610
169,16,367,39
169,17,825,544
169,18,696,692
169,19,720,621
169,25,751,645
169,42,742,615
169,46,816,285
169,51,718,725
169,58,383,742
169,59,763,64
169,60,569,316
169,70,194,184
169,71,411,802
169,75,326,81
170,1,785,571
170,2,726,677
170,7,391,328
170,9,352,125
170,10,288,621
170,14,342,23
170,15,701,610
170,16,367,40
170,17,825,542
170,18,696,692
170,19,720,621
170,25,751,645
170,42,742,615
170,46,813,286
170,51,719,723
170,58,385,745
170,59,763,62
170,60,571,313
170,75,326,80
171,1,785,571
171,2,726,677
171,7,392,329
171,9,352,126
171,10,288,621
171,14,342,23
171,15,701,610
171,16,368,40
171,17,825,542
171,18,696,692
171,19,720,621
171,25,751,645
171,42,742,614
171,46,811,288
171,51,719,722
171,58,385,746
171,59,763,61
171,60,574,311
171,75,327,80
172,1,785,568
172,2,726,677
172,7,392,331
172,9,351,128
172,10,288,621
172,14,342,23
172,15,700,610
172,16,368,39
172,17,825,541
172,18,696,693
172,19,720,621
172,25,751,643
172,42,743,614
172,46,809,290
172,51,719,721
172,58,385,749
172,59,763,60
172,60,575,310
172,75,327,80
172,78,140,565
173,1,785,567
173,2,726,677
173,7,391,333
173,9,351,129
173,14,342,23
173,15,700,610
173,16,368,39
173,17,826,540
173,18,696,692
173,19,720,621
173,25,752,643
173,42,742,614
173,46,805,290
173,51,719,719
173,58,386,750
173,59,763,60
173,60,578,308
173,70,193,187
173,75,327,80
173,78,142,565
174,1,785,566
174,2,726,677
174,7,391,335
174,9,351,130
174,10,289,621
174,15,700,610
174,16,369,39
174,17,827,539
174,18,696,693
174,19,720,621
174,25,752,642
174,42,742,614
174,46,802,292
174,51,719,718
174,58,386,752
174,59,762,59
174,60,580,306
174,70,193,187
174,75,327,80
174,78,144,565
174,79,317,639
175,1,786,564
175,2,726,677
