time,car_id,type,x,y,zone_id,None
3470,2955,people,1030,686,2,-1
3471,2826,van,644.5,898,1,-1
3471,2844,van,743.5,996,1,-1
3471,2873,van,1816,642.5,2,-1
3471,2898,van,1836,746.5,2,-1
3471,2955,people,1030,689,2,-1
3472,2826,van,647,897.5,1,-1
3472,2844,van,746,996,1,-1
3472,2873,van,1816,642,2,-1
3472,2898,van,1836.5,746,2,-1
3472,2955,people,1030.5,690,2,-1
3473,2826,van,649,898,1,-1
3473,2844,van,748.5,996,1,-1
3473,2873,van,1816,642,2,-1
3473,2898,van,1836.5,745.5,2,-1
3474,2826,van,652,898,1,-1
3474,2844,van,751,996.5,1,-1
3474,2873,van,1817,642.5,2,-1
3474,2898,van,1836.5,745.5,2,-1
3475,2826,van,655,898,1,-1
3475,2844,van,753,995.5,1,-1
3475,2873,van,1817.5,642.5,2,-1
3475,2898,van,1837,745.5,2,-1
3476,2826,van,657,897.5,1,-1
3476,2844,van,754,996,1,-1
3476,2873,van,1817.5,642.5,2,-1
3476,2898,van,1837,746,2,-1
3477,2826,van,659.5,898,1,-1
3477,2844,van,755.5,996,1,-1
3477,2873,van,1816.5,642.5,2,-1
3477,2898,van,1837,746,2,-1
3478,2826,van,663,898.5,1,-1
3478,2844,van,757,996,1,-1
3478,2873,van,1816.5,642.5,2,-1
3478,2898,van,1837.5,746,2,-1
3479,2826,van,665,898.5,1,-1
3479,2844,van,758.5,995.5,1,-1
3479,2873,van,1816.5,643,2,-1
3479,2898,van,1837.5,746,2,-1
3480,2826,van,667,897.5,1,-1
3480,2844,van,761,994.5,1,-1
3480,2873,van,1816.5,643,2,-1
3480,2898,van,1837.5,746,2,-1
3481,2826,van,668.5,897.5,1,-1
3481,2844,van,764,994.5,1,-1
3481,2873,van,1816.5,642.5,2,-1
3481,2898,van,1836.5,746.5,2,-1
3482,2826,van,671.5,897.5,1,-1
3482,2844,van,766.5,994.5,1,-1
3482,2873,van,1816.5,642.5,2,-1
3482,2898,van,1835.5,747,2,-1
3483,2826,van,672.5,897.5,1,-1
3483,2844,van,768,995,1,-1
3483,2873,van,1816,642.5,2,-1
3483,2898,van,1835.5,747,2,-1
3484,2826,van,675,897.5,1,-1
3484,2844,van,770.5,995,1,-1
3484,2873,van,1816,642.5,2,-1
3484,2898,van,1835,748,2,-1
3485,2826,van,676,898.5,1,-1
3485,2873,van,1816,642.5,2,-1
3485,2898,van,1836,747.5,2,-1
3486,2826,van,678.5,899,1,-1
3486,2873,van,1816.5,642.5,2,-1
3486,2898,van,1834.5,747.5,2,-1
3487,2826,van,680,899.5,1,-1
3487,2873,van,1816.5,642.5,2,-1
3487,2898,van,1834.5,747.5,2,-1
3488,2826,van,681,899.5,1,-1
3488,2873,van,1817,643,2,-1
3488,2898,van,1834.5,748,2,-1
3489,2826,van,682.5,898.5,1,-1
3489,2873,van,1817,643,2,-1
3489,2898,van,1834.5,748,2,-1
3489,2974,van,776.5,997,1,-1
3490,2826,van,683.5,898.5,1,-1
3490,2873,van,1817,643,2,-1
3490,2898,van,1835,747.5,2,-1
3490,2974,van,778,997,1,-1
3491,2826,van,685.5,898.5,1,-1
3491,2873,van,1817,643,2,-1
3491,2898,van,1834.5,747.5,2,-1
3491,2974,van,779,997,1,-1
3492,2826,van,687.5,898.5,1,-1
3492,2873,van,1817,643,2,-1
3492,2898,van,1834,747.5,2,-1
3492,2974,van,780.5,997,1,-1
3493,2826,van,690,898,1,-1
3493,2873,van,1816.5,642.5,2,-1
3493,2898,van,1834,748,2,-1
3493,2974,van,783,997.5,1,-1
3494,2826,van,692,898.5,1,-1
3494,2873,van,1816,642.5,2,-1
3494,2898,van,1834,748,2,-1
3494,2974,van,786,997,1,-1
3495,2826,van,696,898,1,-1
3495,2873,van,1816,642.5,2,-1
3495,2898,van,1833.5,748,2,-1
3495,2974,van,787,996.5,1,-1
3496,2826,van,698,898.5,1,-1
3496,2873,van,1817,642,2,-1
3496,2898,van,1834.5,748.5,2,-1
3496,2974,van,788,996.5,1,-1
3497,2826,van,699.5,898,1,-1
3497,2873,van,1817,642,2,-1
3497,2898,van,1834.5,748,2,-1
3497,2974,van,789.5,996.5,1,-1
3498,2826,van,701,897.5,1,-1
3498,2873,van,1816.5,642,2,-1
3498,2898,van,1834,748,2,-1
3498,2974,van,789.5,996.5,1,-1
3499,2826,van,701.5,897.5,1,-1
3499,2873,van,1816.5,641.5,2,-1
3499,2898,van,1834,748,2,-1
3499,2974,van,790,996.5,1,-1
3500,2826,van,702,897.5,1,-1
3500,2873,van,1816,641.5,2,-1
3500,2898,van,1834,747.5,2,-1
3500,2974,van,789.5,997,1,-1
3500,2983,people,1028.5,932,1,-1
3501,2826,van,702.5,897.5,1,-1
3501,2873,van,1816,641.5,2,-1
3501,2898,van,1835,746.5,2,-1
3501,2974,van,790.5,997,1,-1
3502,2826,van,703.5,897.5,1,-1
3502,2873,van,1816.5,641.5,2,-1
3502,2898,van,1835.5,746,2,-1
3502,2974,van,792,996,1,-1
3503,2826,van,706.5,897.5,1,-1
3503,2873,van,1816,641.5,2,-1
3503,2898,van,1836,746,2,-1
3503,2974,van,792.5,996,1,-1
3503,2976,van,205,994,1,-1
3504,2826,van,707,897.5,1,-1
3504,2873,van,1816,641.5,2,-1
3504,2898,van,1835.5,746,2,-1
3504,2974,van,792.5,996,1,-1
3504,2976,van,214,995.5,1,-1
3505,2826,van,709,897.5,1,-1
3505,2873,van,1816,641.5,2,-1
3505,2898,van,1835.5,746,2,-1
3505,2974,van,793,996.5,1,-1
3505,2976,van,219.5,994,1,-1
3506,2826,van,710,898.5,1,-1
3506,2873,van,1816,641.5,2,-1
3506,2898,van,1835,746,2,-1
3506,2974,van,794,997.5,1,-1
3506,2976,van,226.5,994,1,-1
3507,2826,van,711.5,898.5,1,-1
3507,2873,van,1816,641.5,2,-1
3507,2898,van,1834.5,746,2,-1
3507,2974,van,794,997.5,1,-1
3507,2976,van,232,994,1,-1
3508,2826,van,714,897.5,1,-1
3508,2873,van,1816.5,641,2,-1
3508,2898,van,1835,746,2,-1
3508,2974,van,794.5,997.5,1,-1
3508,2976,van,239,994.5,1,-1
3509,2826,van,714,898.5,1,-1
3509,2873,van,1816,641.5,2,-1
3509,2898,van,1835.5,746,2,-1
3509,2974,van,793.5,997.5,1,-1
3509,2976,van,245,995,1,-1
3509,2979,van,202,937,1,-1
3510,2826,van,715.5,897.5,1,-1
3510,2873,van,1816.5,641.5,2,-1
3510,2898,van,1836.5,745.5,2,-1
3510,2974,van,792.5,997.5,1,-1
3510,2976,van,251.5,995.5,1,-1
3510,2979,van,209.5,937,1,-1
3511,2826,van,717.5,896.5,1,-1
3511,2873,van,1816.5,642,2,-1
3511,2898,van,1836,745.5,2,-1
3511,2974,van,792.5,998,1,-1
3511,2976,van,257.5,996,1,-1
3511,2979,van,217,937,1,-1
3512,2826,van,720,897,1,-1
3512,2873,van,1816.5,642,2,-1
3512,2898,van,1836.5,745.5,2,-1
3512,2974,van,792.5,998.5,1,-1
3512,2976,van,265,996,1,-1
3512,2979,van,224.5,937.5,1,-1
3513,2826,van,720.5,897,1,-1
3513,2873,van,1816,642,2,-1
3513,2898,van,1836.5,745.5,2,-1
3513,2974,van,793.5,998.5,1,-1
3513,2976,van,271,995.5,1,-1
3513,2979,van,231.5,937,1,-1
3514,2826,van,722.5,896.5,1,-1
3514,2873,van,1816,641.5,2,-1
3514,2898,van,1836.5,745.5,2,-1
3514,2974,van,794.5,998.5,1,-1
3514,2976,van,276.5,995.5,1,-1
3514,2979,van,239,939,1,-1
3514,2989,people,1025.5,899,1,-1
3515,2826,van,724.5,896.5,1,-1
3515,2873,van,1816,641.5,2,-1
3515,2898,van,1836,745.5,2,-1
3515,2974,van,795,998.5,1,-1
3515,2976,van,283.5,995,1,-1
3515,2979,van,246.5,938.5,1,-1
3515,2989,people,1025,898.5,1,-1
3516,2826,van,726.5,897.5,1,-1
3516,2873,van,1816,642,2,-1
3516,2898,van,1836,746,2,-1
3516,2974,van,795.5,998.5,1,-1
3516,2976,van,288.5,994,1,-1
3516,2979,van,254,938,1,-1
3517,2826,van,728.5,897.5,1,-1
3517,2873,van,1816.5,642,2,-1
3517,2898,van,1836,746,2,-1
3517,2974,van,795,998.5,1,-1
3517,2976,van,294,994.5,1,-1
3517,2979,van,261,938.5,1,-1
3518,2826,van,730.5,898,1,-1
3518,2873,van,1816.5,642,2,-1
3518,2898,van,1837.5,746,2,-1
3518,2974,van,795,998.5,1,-1
3518,2976,van,299,994.5,1,-1
3518,2979,van,270,938.5,1,-1
3519,2826,van,731.5,898,1,-1
3519,2873,van,1816.5,642,2,-1
3519,2898,van,1837.5,746,2,-1
3519,2974,van,797,998.5,1,-1
3519,2976,van,305,995,1,-1
3519,2979,van,279,938,1,-1
3520,2826,van,732.5,898,1,-1
3520,2873,van,1816.5,642,2,-1
3520,2898,van,1839,746,2,-1
3520,2974,van,797,998.5,1,-1
3520,2976,van,310,996,1,-1
3520,2979,van,286.5,938,1,-1
3521,2826,van,734,897.5,1,-1
3521,2873,van,1816.5,642,2,-1
3521,2898,van,1839.5,746.5,2,-1
3521,2974,van,797.5,998.5,1,-1
3521,2976,van,314,995.5,1,-1
3521,2979,van,293,937.5,1,-1
3521,2995,people,1025.5,882,1,-1
3522,2826,van,734,897.5,1,-1
3522,2873,van,1816.5,642,2,-1
3522,2898,van,1841,747,2,-1
3522,2974,van,797,998.5,1,-1
3522,2976,van,318,995.5,1,-1
3522,2979,van,299.5,937.5,1,-1
3522,2995,people,1024.5,881.5,1,-1
3523,2826,van,734,897.5,1,-1
3523,2873,van,1816.5,642,2,-1
3523,2898,van,1842,746.5,2,-1
3523,2974,van,796,998.5,1,-1
3523,2976,van,324.5,996,1,-1
3523,2979,van,307,937.5,1,-1
3524,2826,van,734.5,897.5,1,-1
3524,2873,van,1816.5,642,2,-1
3524,2898,van,1842.5,746.5,2,-1
3524,2974,van,796.5,999,1,-1
3524,2976,van,331,995.5,1,-1
3524,2979,van,312.5,938,1,-1
3525,2826,van,737,897,1,-1
3525,2873,van,1816,642,2,-1
3525,2898,van,1840.5,747,2,-1
3525,2974,van,797.5,999,1,-1
3525,2976,van,338,996,1,-1
3525,2979,van,319,938,1,-1
3526,2826,van,737.5,897.5,1,-1
3526,2873,van,1816.5,642,2,-1
3526,2898,van,1840.5,747.5,2,-1
3526,2974,van,799.5,999,1,-1
3526,2976,van,346,996.5,1,-1
3526,2979,van,326.5,939,1,-1
3527,2826,van,738.5,897.5,1,-1
3527,2873,van,1816.5,642,2,-1
3527,2898,van,1840,747.5,2,-1
3527,2974,van,800,999,1,-1
3527,2976,van,352.5,995.5,1,-1
3527,2979,van,333.5,939,1,-1
3528,2826,van,740.5,897.5,1,-1
3528,2873,van,1816.5,642,2,-1
3528,2898,van,1841.5,747.5,2,-1
3528,2974,van,801,999,1,-1
3528,2976,van,355.5,995.5,1,-1
3528,2979,van,341.5,939,1,-1
3529,2826,van,742.5,897.5,1,-1
3529,2873,van,1816.5,642,2,-1
3529,2898,van,1841.5,747.5,2,-1
3529,2974,van,801,999,1,-1
3529,2976,van,361.5,995,1,-1
3529,2979,van,348,938.5,1,-1
3530,2826,van,742,898,1,-1
3530,2873,van,1816.5,642,2,-1
3530,2898,van,1840,748,2,-1
3530,2974,van,800.5,998,1,-1
3530,2976,van,366.5,995.5,1,-1
3530,2979,van,354.5,940,1,-1
3531,2826,van,743,899,1,-1
3531,2873,van,1816,642,2,-1
3531,2898,van,1841.5,747.5,2,-1
3531,2974,van,801,998,1,-1
3531,2976,van,372.5,995.5,1,-1
3531,2979,van,361,940.5,1,-1
3532,2826,van,744.5,899.5,1,-1
3532,2873,van,1816.5,642.5,2,-1
3532,2898,van,1841.5,748,2,-1
3532,2974,van,802.5,997.5,1,-1
3532,2976,van,377.5,997,1,-1
3532,2979,van,367.5,939.5,1,-1
3533,2826,van,744.5,900.5,1,-1
3533,2873,van,1816.5,642.5,2,-1
3533,2898,van,1841,748,2,-1
3533,2974,van,802,997.5,1,-1
3533,2976,van,382,996.5,1,-1
3533,2979,van,375,940.5,1,-1
3534,2826,van,746,901,1,-1
3534,2873,van,1816,642.5,2,-1
3534,2898,van,1840,749,2,-1
3534,2974,van,801.5,997.5,1,-1
3534,2976,van,386,997,1,-1
3534,2979,van,381.5,940.5,1,-1
3535,2826,van,746.5,901,1,-1
3535,2873,van,1816,642.5,2,-1
3535,2898,van,1839,749,2,-1
3535,2974,van,802,997.5,1,-1
3535,2976,van,391.5,997,1,-1
3535,2979,van,387.5,941,1,-1
3535,3014,van,801.5,1078,1,-1
3536,2826,van,748,900.5,1,-1
3536,2873,van,1816,642.5,2,-1
3536,2898,van,1837.5,749,2,-1
3536,2974,van,801.5,998.5,1,-1
3536,2976,van,398.5,995,1,-1
3536,2979,van,393.5,941,1,-1
3536,3014,van,805.5,1079,1,-1
3537,2826,van,748.5,900,1,-1
3537,2873,van,1816.5,642.5,2,-1
3537,2898,van,1838.5,749.5,2,-1
3537,2974,van,802,998,1,-1
3537,2976,van,403.5,995.5,1,-1
3537,2979,van,400.5,940,1,-1
3537,3014,van,808,1078.5,1,-1
3538,2826,van,750,900,1,-1
3538,2873,van,1816.5,642.5,2,-1
3538,2898,van,1839,750,2,-1
3538,2974,van,802,998,1,-1
3538,2976,van,409.5,996.5,1,-1
3538,2979,van,408,940.5,1,-1
3538,3014,van,813,1079,1,-1
3539,2826,van,751,900,1,-1
3539,2873,van,1816,642.5,2,-1
3539,2898,van,1838,750,2,-1
3539,2974,van,802,998,1,-1
3539,2976,van,413.5,997,1,-1
3539,2979,van,415,940.5,1,-1
3539,3014,van,818.5,1081,1,-1
3540,2826,van,752,900,1,-1
3540,2873,van,1816.5,642.5,2,-1
3540,2898,van,1838,750,2,-1
3540,2974,van,802.5,997.5,1,-1
3540,2976,van,418.5,996,1,-1
3540,2979,van,420,940,1,-1
3540,3014,van,819.5,1081,1,-1
3541,2826,van,753.5,900.5,1,-1
3541,2873,van,1817,643,2,-1
3541,2898,van,1838,749.5,2,-1
3541,2974,van,802,997,1,-1
3541,2976,van,424.5,997,1,-1
3541,2979,van,424,940,1,-1
3541,3014,van,824.5,1082,1,-1
3542,2826,van,755,900,1,-1
3542,2873,van,1817,643,2,-1
3542,2898,van,1838,748.5,2,-1
3542,2974,van,802,997,1,-1
3542,2976,van,429,996.5,1,-1
3542,2979,van,429.5,940,1,-1
3542,3014,van,827.5,1083,1,-1
3543,2826,van,756.5,900,1,-1
3543,2873,van,1816.5,642.5,2,-1
3543,2898,van,1837,748,2,-1
3543,2974,van,801.5,997,1,-1
3543,2976,van,434,995.5,1,-1
3543,2979,van,435.5,940.5,1,-1
3543,3014,van,829.5,1083,1,-1
3544,2826,van,757.5,900,1,-1
3544,2873,van,1817,642.5,2,-1
3544,2898,van,1837,748,2,-1
3544,2974,van,802,997,1,-1
3544,2976,van,439,995.5,1,-1
3544,2979,van,440.5,941,1,-1
3544,3014,van,832.5,1083,1,-1
3544,3022,van,2094,750,2,-1
3545,2826,van,758.5,900,1,-1
3545,2873,van,1817,642.5,2,-1
3545,2898,van,1837,747.5,2,-1
3545,2974,van,802.5,997,1,-1
3545,2976,van,444.5,997,1,-1
3545,2979,van,446.5,941.5,1,-1
3545,3014,van,834.5,1083.5,1,-1
3545,3019,van,2199.5,692.5,2,-1
3545,3022,van,2092.5,750,2,-1
3546,2826,van,759,900,1,-1
3546,2873,van,1816.5,642.5,2,-1
3546,2898,van,1836.5,747.5,2,-1
3546,2974,van,802.5,997,1,-1
3546,2976,van,450.5,997,1,-1
3546,2979,van,453,941.5,1,-1
3546,3014,van,834.5,1085,1,-1
3546,3019,van,2196,693,2,-1
3546,3022,van,2088.5,749.5,2,-1
3547,2826,van,760,900.5,1,-1
3547,2873,van,1816.5,642.5,2,-1
3547,2898,van,1837.5,747.5,2,-1
3547,2974,van,802,997,1,-1
3547,2976,van,456.5,997,1,-1
3547,2979,van,458,942,1,-1
3547,3014,van,836,1086.5,1,-1
3547,3019,van,2190,693,2,-1
3547,3022,van,2087,749.5,2,-1
3548,2826,van,761.5,900.5,1,-1
3548,2873,van,1816.5,642.5,2,-1
3548,2898,van,1837,747.5,2,-1
3548,2974,van,802,997,1,-1
3548,2976,van,463,997.5,1,-1
3548,2979,van,464,942,1,-1
3548,3014,van,837.5,1087.5,1,-1
3548,3019,van,2185,694,2,-1
3549,2826,van,762.5,901,1,-1
3549,2873,van,1816.5,642.5,2,-1
3549,2898,van,1837.5,747.5,2,-1
3549,2974,van,802.5,997,1,-1
3549,2976,van,468.5,996,1,-1
3549,2979,van,471,941,1,-1
3549,3014,van,840.5,1087,1,-1
3549,3019,van,2181.5,694,2,-1
3550,2826,van,764,900.5,1,-1
3550,2873,van,1817,642.5,2,-1
3550,2898,van,1837.5,747.5,2,-1
3550,2974,van,802.5,997,1,-1
3550,2976,van,473.5,997,1,-1
3550,2979,van,477.5,941.5,1,-1
3550,3014,van,842,1087,1,-1
3550,3019,van,2179,694,2,-1
3551,2826,van,765,900.5,1,-1
3551,2873,van,1817,642.5,2,-1
3551,2898,van,1838,747.5,2,-1
3551,2974,van,802,997.5,1,-1
3551,2976,van,478,997,1,-1
3551,2979,van,482,941.5,1,-1
3551,3014,van,842.5,1086.5,1,-1
3551,3019,van,2177.5,693,2,-1
3552,2826,van,765.5,900.5,1,-1
3552,2873,van,1817,642.5,2,-1
3552,2898,van,1838,747,2,-1
3552,2974,van,802,997.5,1,-1
3552,2976,van,481.5,997,1,-1
3552,2979,van,486.5,942,1,-1
3552,3014,van,846,1087.5,1,-1
3552,3019,van,2174.5,693,2,-1
3553,2826,van,766.5,899.5,1,-1
3553,2873,van,1817,642.5,2,-1
3553,2898,van,1838,746.5,2,-1
3553,2974,van,802.5,997.5,1,-1
3553,2976,van,486.5,997,1,-1
3553,2979,van,490,942,1,-1
3553,3014,van,849.5,1089,1,-1
3553,3019,van,2172,693,2,-1
3554,2826,van,767.5,899.5,1,-1
3554,2873,van,1817,642.5,2,-1
3554,2898,van,1838.5,746.5,2,-1
3554,2974,van,802.5,997.5,1,-1
3554,2976,van,491.5,997.5,1,-1
3554,2979,van,495,942,1,-1
3554,3014,van,852,1089.5,1,-1
3554,3019,van,2171,693,2,-1
3554,3026,van,2069.5,747.5,2,-1
3555,2826,van,769,898.5,1,-1
3555,2873,van,1817,642.5,2,-1
3555,2898,van,1838.5,746.5,2,-1
3555,2974,van,802.5,997.5,1,-1
3555,2976,van,497.5,997.5,1,-1
3555,2979,van,499.5,943,1,-1
3555,3014,van,855,1089,1,-1
3555,3019,van,2167,692.5,2,-1
3555,3026,van,2068.5,747.5,2,-1
3556,2826,van,768.5,899,1,-1
3556,2873,van,1817.5,642.5,2,-1
3556,2898,van,1837,746.5,2,-1
3556,2974,van,803,997.5,1,-1
3556,2976,van,501.5,998,1,-1
3556,2979,van,504,942,1,-1
3556,3014,van,855.5,1087.5,1,-1
3556,3019,van,2164.5,692,2,-1
3557,2826,van,769.5,900,1,-1
3557,2873,van,1816.5,642,2,-1
3557,2898,van,1837,746.5,2,-1
3557,2974,van,803,997.5,1,-1
3557,2976,van,506.5,999,1,-1
3557,2979,van,508.5,942,1,-1
3557,3014,van,855.5,1088,1,-1
3557,3019,van,2162.5,692.5,2,-1
3558,2826,van,770,900,1,-1
3558,2873,van,1816.5,642,2,-1
3558,2898,van,1837.5,746.5,2,-1
3558,2974,van,803,997,1,-1
3558,2976,van,511.5,999.5,1,-1
3558,2979,van,513.5,942,1,-1
3558,3014,van,857,1089,1,-1
3558,3019,van,2159.5,692.5,2,-1
3559,2826,van,771,900,1,-1
3559,2873,van,1816.5,642,2,-1
3559,2898,van,1837.5,746.5,2,-1
3559,2974,van,803,997,1,-1
3559,2976,van,515,999.5,1,-1
3559,2979,van,518.5,942,1,-1
3559,3014,van,858.5,1090.5,1,-1
3559,3019,van,2157.5,692,2,-1
3560,2826,van,771,900.5,1,-1
3560,2873,van,1817,642,2,-1
3560,2898,van,1837,746.5,2,-1
3560,2974,van,803,997,1,-1
3560,2976,van,518.5,998.5,1,-1
3560,2979,van,521.5,942,1,-1
3560,3014,van,860.5,1090.5,1,-1
3560,3019,van,2156,692.5,2,-1
3561,2826,van,771,901,1,-1
3561,2873,van,1816.5,642,2,-1
3561,2898,van,1837.5,746.5,2,-1
3561,2974,van,803,997,1,-1
3561,2976,van,524,998,1,-1
3561,2979,van,525.5,942,1,-1
3561,3014,van,862,1091,1,-1
3561,3019,van,2152.5,693,2,-1
3562,2826,van,771.5,901.5,1,-1
3562,2873,van,1817,642,2,-1
3562,2898,van,1837,746.5,2,-1
3562,2974,van,803,997,1,-1
3562,2976,van,529.5,998,1,-1
3562,2979,van,530,942,1,-1
3562,3014,van,864,1092,1,-1
3562,3019,van,2149,693,2,-1
3563,2826,van,772,902,1,-1
3563,2873,van,1817,642,2,-1
3563,2898,van,1838,747,2,-1
3563,2974,van,803,997,1,-1
3563,2976,van,534.5,998,1,-1
3563,2979,van,536,942,1,-1
3563,3014,van,866,1092.5,1,-1
3563,3019,van,2146.5,692.5,2,-1
3564,2826,van,773.5,903,1,-1
3564,2873,van,1816,642,2,-1
3564,2898,van,1838.5,747,2,-1
3564,2974,van,802.5,997.5,1,-1
3564,2976,van,540.5,998.5,1,-1
3564,2979,van,540,942.5,1,-1
3564,3014,van,868,1094.5,1,-1
3564,3019,van,2142.5,692.5,2,-1
3565,2826,van,774.5,903,1,-1
3565,2873,van,1816,642,2,-1
3565,2898,van,1836.5,746.5,2,-1
3565,2974,van,802.5,997.5,1,-1
3565,2976,van,545.5,1000.5,1,-1
3565,2979,van,545,942.5,1,-1
3565,3014,van,869.5,1095,1,-1
3565,3019,van,2141,691,2,-1
3566,2826,van,775,903,1,-1
3566,2873,van,1816.5,642,2,-1
3566,2898,van,1837,746.5,2,-1
3566,2974,van,802.5,998,1,-1
3566,2976,van,548.5,1000.5,1,-1
3566,2979,van,548,943,1,-1
3566,3014,van,870,1096,1,-1
3566,3019,van,2139,691,2,-1
3567,2826,van,776.5,903,1,-1
3567,2873,van,1816.5,642,2,-1
3567,2898,van,1837,747,2,-1
3567,2974,van,802.5,998.5,1,-1
3567,2976,van,552,1001.5,1,-1
3567,2979,van,551,943,1,-1
3567,3014,van,874,1097.5,1,-1
3567,3019,van,2134.5,691,2,-1
3568,2826,van,776.5,901,1,-1
3568,2873,van,1817,642,2,-1
3568,2898,van,1837,747,2,-1
3568,2974,van,802.5,998.5,1,-1
3568,2976,van,555.5,1001.5,1,-1
3568,2979,van,553.5,943,1,-1
3568,3014,van,876.5,1098.5,1,-1
3568,3019,van,2131.5,691,2,-1
3568,3035,van,2042,748.5,2,-1
3569,2826,van,777.5,902.5,1,-1
3569,2873,van,1816.5,642.5,2,-1
3569,2898,van,1837,747,2,-1
3569,2974,van,802.5,999,1,-1
3569,2976,van,559,1001.5,1,-1
3569,2979,van,557,942.5,1,-1
3569,3014,van,880,1100,1,-1
3569,3019,van,2129.5,691,2,-1
3569,3035,van,2040,749,2,-1
3570,2826,van,778,901,1,-1
3570,2873,van,1816,642.5,2,-1
3570,2898,van,1838,746.5,2,-1
3570,2974,van,802.5,999,1,-1
3570,2976,van,562.5,1002,1,-1
3570,2979,van,561,942.5,1,-1
3570,3014,van,881,1101,1,-1
3570,3019,van,2126,691,2,-1
3570,3035,van,2038,748.5,2,-1
3571,2826,van,778.5,900.5,1,-1
3571,2873,van,1816.5,642,2,-1
3571,2898,van,1838.5,746.5,2,-1
3571,2974,van,802.5,998.5,1,-1
3571,2976,van,566.5,1001,1,-1
3571,2979,van,566,943,1,-1
3571,3014,van,882,1101.5,1,-1
3571,3019,van,2124,691,2,-1
3572,2826,van,779.5,900,1,-1
3572,2873,van,1816.5,642,2,-1
3572,2898,van,1838,746,2,-1
3572,2974,van,803,998.5,1,-1
3572,2976,van,571.5,999.5,1,-1
3572,2979,van,571,943,1,-1
3572,3014,van,884.5,1101.5,1,-1
3572,3019,van,2121.5,691,2,-1
3572,3035,van,2033,749,2,-1
3573,2826,van,781.5,899.5,1,-1
3573,2873,van,1816,642,2,-1
3573,2898,van,1837.5,746.5,2,-1
3573,2974,van,803,998.5,1,-1
3573,2976,van,577,999,1,-1
3573,2979,van,575.5,944,1,-1
3573,3014,van,885.5,1103,1,-1
3573,3019,van,2119.5,691.5,2,-1
3573,3035,van,2031,750,2,-1
3574,2826,van,782.5,899,1,-1
3574,2873,van,1816.5,641.5,2,-1
3574,2898,van,1837.5,746.5,2,-1
3574,2974,van,803.5,999,1,-1
3574,2976,van,579.5,999.5,1,-1
3574,2979,van,580.5,944.5,1,-1
3574,3014,van,887,1104.5,1,-1
3574,3019,van,2116.5,691.5,2,-1
3574,3035,van,2029,750,2,-1
3575,2826,van,783.5,899.5,1,-1
3575,2873,van,1817,641.5,2,-1
3575,2898,van,1838,746.5,2,-1
3575,2974,van,803,999,1,-1
3575,2976,van,582,999,1,-1
3575,2979,van,584.5,944.5,1,-1
3575,3014,van,888,1105,1,-1
3575,3019,van,2113,691,2,-1
3575,3035,van,2027.5,750.5,2,-1
3576,2826,van,783,901,1,-1
3576,2873,van,1817,641.5,2,-1
3576,2898,van,1838,746.5,2,-1
3576,2974,van,803,998.5,1,-1
3576,2976,van,585.5,1001,1,-1
3576,2979,van,587.5,944,1,-1
3576,3014,van,887.5,1105.5,1,-1
3576,3019,van,2110.5,691,2,-1
3576,3035,van,2026.5,750,2,-1
3577,2826,van,783,900.5,1,-1
3577,2873,van,1816.5,641.5,2,-1
3577,2898,van,1837.5,746.5,2,-1
3577,2974,van,803,998.5,1,-1
3577,2976,van,589,1001,1,-1
3577,2979,van,589.5,943.5,1,-1
3577,3014,van,888,1106.5,1,-1
3577,3019,van,2108,690.5,2,-1
3577,3035,van,2025,750,2,-1
3578,2826,van,783,900.5,1,-1
3578,2873,van,1816.5,641.5,2,-1
3578,2898,van,1837,746.5,2,-1
3578,2974,van,803,998.5,1,-1
3578,2976,van,591.5,1001.5,1,-1
3578,2979,van,592.5,943,1,-1
3578,3014,van,889.5,1107,1,-1
3578,3019,van,2106.5,690,2,-1
3578,3035,van,2023.5,750,2,-1
3578,3037,van,384,1059,1,-1
3579,2826,van,783.5,901,1,-1
3579,2873,van,1816.5,641.5,2,-1
3579,2898,van,1837.5,746,2,-1
3579,2974,van,803,998.5,1,-1
3579,2976,van,595.5,1001.5,1,-1
3579,2979,van,596,942.5,1,-1
3579,3014,van,891.5,1108,1,-1
3579,3019,van,2104,689.5,2,-1
3579,3037,van,384,1059.5,1,-1
3580,2826,van,784,901,1,-1
3580,2873,van,1816.5,641.5,2,-1
3580,2898,van,1837.5,746,2,-1
3580,2974,van,802.5,999,1,-1
3580,2976,van,600,1002,1,-1
3580,2979,van,600,942.5,1,-1
3580,3014,van,894.5,1108.5,1,-1
3580,3019,van,2101.5,689,2,-1
3581,2826,van,783.5,901,1,-1
3581,2873,van,1816,641.5,2,-1
3581,2898,van,1836.5,746,2,-1
3581,2974,van,802.5,998.5,1,-1
3581,2976,van,605,1004,1,-1
3581,2979,van,605,944,1,-1
3581,3014,van,895.5,1109,1,-1
3581,3019,van,2098.5,689,2,-1
3582,2826,van,784,901,1,-1
3582,2873,van,1816,641.5,2,-1
3582,2898,van,1836,746,2,-1
3582,2974,van,803,998.5,1,-1
3582,2976,van,609,1002,1,-1
3582,2979,van,609,944,1,-1
3582,3014,van,895.5,1109,1,-1
3582,3019,van,2096.5,689,2,-1
3583,2826,van,784.5,901.5,1,-1
3583,2873,van,1816.5,642,2,-1
3583,2898,van,1836.5,746,2,-1
3583,2974,van,801.5,998.5,1,-1
3583,2976,van,612.5,1001.5,1,-1
3583,2979,van,613.5,943.5,1,-1
